# Source: yfinance TTF=F | Downloaded: 2026-05-10T08:13:37.029995
date,ttf_gas
2021-07-12,34.64899826049805
2021-07-13,35.4630012512207
2021-07-14,34.775001525878906
2021-07-15,33.797000885009766
2021-07-16,34.84199905395508
2021-07-19,35.64899826049805
2021-07-20,35.165000915527344
2021-07-21,35.94900131225586
2021-07-22,36.12900161743164
2021-07-23,35.52299880981445
2021-07-26,36.91400146484375
2021-07-27,37.59000015258789
2021-07-28,39.698001861572266
2021-07-29,41.15399932861328
2021-07-30,40.75600051879883
2021-08-02,42.15299987792969
2021-08-03,41.24300003051758
2021-08-04,42.25299835205078
2021-08-05,42.89899826049805
2021-08-06,43.11800003051758
2021-08-09,42.7859992980957
2021-08-10,44.654998779296875
2021-08-11,45.986000061035156
2021-08-12,45.87099838256836
2021-08-13,44.62799835205078
2021-08-16,47.987998962402344
2021-08-17,46.94900131225586
2021-08-18,45.3849983215332
2021-08-19,40.39500045776367
2021-08-20,41.944000244140625
2021-08-23,41.68000030517578
2021-08-24,44.869998931884766
2021-08-25,45.28499984741211
2021-08-26,45.78799819946289
2021-08-27,47.805999755859375
2021-08-30,49.67900085449219
2021-08-31,50.3380012512207
2021-09-01,50.231998443603516
2021-09-02,51.91600036621094
2021-09-03,51.505001068115234
2021-09-07,53.90800094604492
2021-09-08,55.28799819946289
